team,match_rank_recent,date,side,home_team,away_team,opponent,team_scoreline,home_score,away_score,team_result,tournament,city,country,neutral,within_last_year,source_url
Ghana,5,2025-11-18,away,South Korea,Ghana,South Korea,0-1,1,0,L,Friendly,Seoul,South Korea,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,6,2025-11-14,away,Japan,Ghana,Japan,0-2,2,0,L,Kirin Cup,Toyota,Japan,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,7,2025-10-12,home,Ghana,Comoros,Comoros,1-0,1,0,W,FIFA World Cup qualification,Accra,Ghana,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,8,2025-10-08,neutral,Central African Republic,Ghana,Central African Republic,5-0,0,5,W,FIFA World Cup qualification,El Jadida,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,9,2025-09-08,home,Ghana,Mali,Mali,1-0,1,0,W,FIFA World Cup qualification,Accra,Ghana,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,10,2025-09-04,away,Chad,Ghana,Chad,1-1,1,1,D,FIFA World Cup qualification,N'Djamena,Chad,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,11,2025-05-31,neutral,Trinidad and Tobago,Ghana,Trinidad and Tobago,4-0,0,4,W,Unity Cup,London,England,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,12,2025-05-28,neutral,Nigeria,Ghana,Nigeria,1-2,2,1,L,Unity Cup,London,England,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,13,2025-03-24,neutral,Madagascar,Ghana,Madagascar,3-0,0,3,W,FIFA World Cup qualification,Al Hoceima,Morocco,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,14,2025-03-21,home,Ghana,Chad,Chad,5-0,5,0,W,FIFA World Cup qualification,Accra,Ghana,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,15,2024-11-18,home,Ghana,Niger,Niger,1-2,1,2,L,African Cup of Nations qualification,Accra,Ghana,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,16,2024-11-15,away,Angola,Ghana,Angola,1-1,1,1,D,African Cup of Nations qualification,Talatona,Angola,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,17,2024-10-15,neutral,Sudan,Ghana,Sudan,0-2,2,0,L,African Cup of Nations qualification,Benghazi,Libya,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,18,2024-10-10,home,Ghana,Sudan,Sudan,0-0,0,0,D,African Cup of Nations qualification,Accra,Ghana,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,19,2024-09-09,neutral,Niger,Ghana,Niger,1-1,1,1,D,African Cup of Nations qualification,Berkane,Morocco,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ghana,20,2024-09-05,home,Ghana,Angola,Angola,0-1,0,1,L,African Cup of Nations qualification,Kumasi,Ghana,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,1,2026-06-05,neutral,Haiti,Peru,Peru,1-2,1,2,L,Friendly,Miami,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,2,2026-06-02,neutral,Haiti,New Zealand,New Zealand,4-0,4,0,W,Friendly,Fort Lauderdale,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,3,2026-03-31,neutral,Haiti,Iceland,Iceland,1-1,1,1,D,Friendly,Toronto,Canada,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,4,2026-03-28,neutral,Haiti,Tunisia,Tunisia,0-1,0,1,L,Friendly,Toronto,Canada,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,5,2025-11-18,neutral,Haiti,Nicaragua,Nicaragua,2-0,2,0,W,FIFA World Cup qualification,Willemstad,Curaçao,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,6,2025-11-13,neutral,Haiti,Costa Rica,Costa Rica,1-0,1,0,W,FIFA World Cup qualification,Willemstad,Curaçao,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,7,2025-10-13,away,Honduras,Haiti,Honduras,0-3,3,0,L,FIFA World Cup qualification,Tegucigalpa,Honduras,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,8,2025-10-09,away,Nicaragua,Haiti,Nicaragua,3-0,0,3,W,FIFA World Cup qualification,Managua,Nicaragua,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,9,2025-09-09,away,Costa Rica,Haiti,Costa Rica,3-3,3,3,D,FIFA World Cup qualification,San José,Costa Rica,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,10,2025-09-05,neutral,Haiti,Honduras,Honduras,0-0,0,0,D,FIFA World Cup qualification,Willemstad,Curaçao,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,11,2025-06-22,away,United States,Haiti,United States,1-2,2,1,L,Gold Cup,Arlington,United States,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,12,2025-06-19,neutral,Trinidad and Tobago,Haiti,Trinidad and Tobago,1-1,1,1,D,Gold Cup,Houston,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,13,2025-06-15,neutral,Haiti,Saudi Arabia,Saudi Arabia,0-1,0,1,L,Gold Cup,San Diego,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,14,2025-06-10,neutral,Haiti,Curaçao,Curaçao,1-5,1,5,L,FIFA World Cup qualification,Oranjestad,Aruba,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,15,2025-06-07,away,Aruba,Haiti,Aruba,5-0,0,5,W,FIFA World Cup qualification,Oranjestad,Aruba,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,16,2025-03-22,away,Azerbaijan,Haiti,Azerbaijan,3-0,0,3,W,Friendly,Sumqayit,Azerbaijan,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,17,2024-11-18,away,Puerto Rico,Haiti,Puerto Rico,3-0,0,3,W,CONCACAF Nations League,Mayagüez,Puerto Rico,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,18,2024-11-15,neutral,Sint Maarten,Haiti,Sint Maarten,8-0,0,8,W,CONCACAF Nations League,Mayagüez,Puerto Rico,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,19,2024-10-14,away,Aruba,Haiti,Aruba,5-3,3,5,W,CONCACAF Nations League,Oranjestad,Aruba,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Haiti,20,2024-10-11,away,Aruba,Haiti,Aruba,3-1,1,3,W,CONCACAF Nations League,Oranjestad,Aruba,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,1,2026-06-04,neutral,Iran,Mali,Mali,2-0,2,0,W,Friendly,Antalya,Turkey,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,2,2026-05-29,neutral,Iran,Gambia,Gambia,3-1,3,1,W,Friendly,Aksu,Turkey,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,3,2026-03-31,neutral,Costa Rica,Iran,Costa Rica,5-0,0,5,W,Friendly,Antalya,Turkey,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,4,2026-03-27,neutral,Iran,Nigeria,Nigeria,1-2,1,2,L,Friendly,Antalya,Turkey,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,5,2025-11-18,neutral,Iran,Uzbekistan,Uzbekistan,0-0,0,0,D,Al Ain International Cup,Al Ain,United Arab Emirates,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,6,2025-11-13,neutral,Iran,Cape Verde,Cape Verde,0-0,0,0,D,Al Ain International Cup,Al Ain,United Arab Emirates,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,7,2025-10-14,neutral,Iran,Tanzania,Tanzania,2-0,2,0,W,Friendly,Dubai,United Arab Emirates,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,8,2025-10-10,away,Russia,Iran,Russia,1-2,2,1,L,Friendly,Volgograd,Russia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,9,2025-06-10,home,Iran,North Korea,North Korea,3-0,3,0,W,FIFA World Cup qualification,Tehran,Iran,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,10,2025-06-05,away,Qatar,Iran,Qatar,0-1,1,0,L,FIFA World Cup qualification,Al Rayyan,Qatar,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,11,2025-03-25,home,Iran,Uzbekistan,Uzbekistan,2-2,2,2,D,FIFA World Cup qualification,Tehran,Iran,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,12,2025-03-20,home,Iran,United Arab Emirates,United Arab Emirates,2-0,2,0,W,FIFA World Cup qualification,Tehran,Iran,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,13,2024-11-19,away,Kyrgyzstan,Iran,Kyrgyzstan,3-2,2,3,W,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,14,2024-11-14,neutral,North Korea,Iran,North Korea,3-2,2,3,W,FIFA World Cup qualification,Vientiane,Laos,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,15,2024-10-15,neutral,Iran,Qatar,Qatar,4-1,4,1,W,FIFA World Cup qualification,Dubai,United Arab Emirates,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,16,2024-10-10,away,Uzbekistan,Iran,Uzbekistan,0-0,0,0,D,FIFA World Cup qualification,Tashkent,Uzbekistan,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,17,2024-09-10,away,United Arab Emirates,Iran,United Arab Emirates,1-0,0,1,W,FIFA World Cup qualification,Al Ain,United Arab Emirates,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,18,2024-09-05,home,Iran,Kyrgyzstan,Kyrgyzstan,1-0,1,0,W,FIFA World Cup qualification,Fuladshahr,Iran,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,19,2024-06-11,home,Iran,Uzbekistan,Uzbekistan,0-0,0,0,D,FIFA World Cup qualification,Tehran,Iran,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iran,20,2024-06-06,away,Hong Kong,Iran,Hong Kong,4-2,2,4,W,FIFA World Cup qualification,Hong Kong,Hong Kong,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,1,2026-06-04,away,Spain,Iraq,Spain,1-1,1,1,D,Friendly,La Coruna,Spain,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,2,2026-05-29,neutral,Andorra,Iraq,Andorra,1-0,0,1,W,Friendly,Girona,Spain,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,3,2026-03-31,neutral,Iraq,Bolivia,Bolivia,2-1,2,1,W,FIFA World Cup qualification,Guadalupe,Mexico,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,4,2025-12-12,neutral,Jordan,Iraq,Jordan,0-1,1,0,L,Arab Cup,Al Rayyan,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,5,2025-12-09,neutral,Algeria,Iraq,Algeria,0-2,2,0,L,Arab Cup,Al Rayyan,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,6,2025-12-06,neutral,Sudan,Iraq,Sudan,2-0,0,2,W,Arab Cup,Doha,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,7,2025-12-03,neutral,Iraq,Bahrain,Bahrain,2-1,2,1,W,Arab Cup,Doha,Qatar,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,8,2025-11-18,home,Iraq,United Arab Emirates,United Arab Emirates,2-1,2,1,W,FIFA World Cup qualification,Basra,Iraq,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,9,2025-11-13,away,United Arab Emirates,Iraq,United Arab Emirates,1-1,1,1,D,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,10,2025-10-14,away,Saudi Arabia,Iraq,Saudi Arabia,0-0,0,0,D,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,11,2025-10-11,neutral,Iraq,Indonesia,Indonesia,1-0,1,0,W,FIFA World Cup qualification,Jeddah,Saudi Arabia,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,12,2025-09-07,away,Thailand,Iraq,Thailand,1-0,0,1,W,King's Cup,Kanchanaburi,Thailand,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,13,2025-09-04,neutral,Iraq,Hong Kong,Hong Kong,2-1,2,1,W,King's Cup,Kanchanaburi,Thailand,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,14,2025-06-10,away,Jordan,Iraq,Jordan,1-0,0,1,W,FIFA World Cup qualification,Amman,Jordan,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,15,2025-06-05,home,Iraq,South Korea,South Korea,0-2,0,2,L,FIFA World Cup qualification,Basra,Iraq,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,16,2025-03-25,neutral,Palestine,Iraq,Palestine,1-2,2,1,L,FIFA World Cup qualification,Amman,Jordan,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,17,2025-03-20,home,Iraq,Kuwait,Kuwait,2-2,2,2,D,FIFA World Cup qualification,Basra,Iraq,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,18,2024-12-28,neutral,Iraq,Saudi Arabia,Saudi Arabia,1-3,1,3,L,Gulf Cup,Kuwait City,Kuwait,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,19,2024-12-25,neutral,Bahrain,Iraq,Bahrain,0-2,2,0,L,Gulf Cup,Kuwait City,Kuwait,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Iraq,20,2024-12-22,neutral,Iraq,Yemen,Yemen,1-0,1,0,W,Gulf Cup,Sulaibikhat,Kuwait,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,1,2026-06-04,away,France,Ivory Coast,France,2-1,1,2,W,Friendly,Nantes,France,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,2,2026-03-31,neutral,Ivory Coast,Scotland,Scotland,1-0,1,0,W,Friendly,Liverpool,England,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,3,2026-03-28,neutral,Ivory Coast,South Korea,South Korea,4-0,4,0,W,Friendly,Milton Keynes,England,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,4,2026-01-10,neutral,Egypt,Ivory Coast,Egypt,2-3,3,2,L,African Cup of Nations,Agadir,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,5,2026-01-06,neutral,Ivory Coast,Burkina Faso,Burkina Faso,3-0,3,0,W,African Cup of Nations,Marrakesh,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,6,2025-12-31,neutral,Gabon,Ivory Coast,Gabon,3-2,2,3,W,African Cup of Nations,Marrakesh,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,7,2025-12-28,neutral,Ivory Coast,Cameroon,Cameroon,1-1,1,1,D,African Cup of Nations,Marrakesh,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,8,2025-12-24,neutral,Ivory Coast,Mozambique,Mozambique,1-0,1,0,W,African Cup of Nations,Marrakesh,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,9,2025-11-18,away,Oman,Ivory Coast,Oman,2-0,0,2,W,Friendly,Seeb,Oman,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,10,2025-11-14,away,Saudi Arabia,Ivory Coast,Saudi Arabia,0-1,1,0,L,Friendly,Jeddah,Saudi Arabia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,11,2025-10-14,home,Ivory Coast,Kenya,Kenya,3-0,3,0,W,FIFA World Cup qualification,Ebimpé,Ivory Coast,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,12,2025-10-10,neutral,Seychelles,Ivory Coast,Seychelles,7-0,0,7,W,FIFA World Cup qualification,Saint Pierre,Mauritius,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,13,2025-09-09,away,Gabon,Ivory Coast,Gabon,0-0,0,0,D,FIFA World Cup qualification,Franceville,Gabon,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Ivory Coast,14,2025-09-05,home,Ivory Coast,Burundi,Burundi,1-0,1,0,W,FIFA World Cup qualification,Abidjan,Ivory Coast,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
